Episode,Reward,Result
10419,1.0,win
10420,1.0,win
10421,1.0,win
10422,1.0,win
10423,1.0,win
10424,1.0,win
10425,1.0,win
10426,1.0,win
10427,-1.0,lose
10428,1.0,win
10429,1.0,win
10430,1.0,win
10431,1.0,win
10432,1.0,win
10433,1.0,win
10434,-1.0,lose
10435,-1.0,lose
10436,-1.0,lose
10437,1.0,win
10438,1.0,win
10439,1.0,win
10440,1.0,win
10441,1.0,win
10442,0.5,tie
10443,1.0,win
10444,1.0,win
10445,1.0,win
10446,1.0,win
10447,1.0,win
10448,1.0,win
10449,1.0,win
10450,1.0,win
10451,1.0,win
10452,-1.0,lose
10453,1.0,win
10454,1.0,win
10455,-1.0,lose
10456,1.0,win
10457,1.0,win
10458,1.0,win
10459,1.0,win
10460,1.0,win
10461,1.0,win
10462,1.0,win
10463,-1.0,lose
10464,1.0,win
10465,-1.0,lose
10466,1.0,win
10467,1.0,win
10468,1.0,win
10469,1.0,win
10470,-1.0,lose
10471,1.0,win
10472,1.0,win
10473,1.0,win
10474,-1.0,lose
10475,1.0,win
10476,1.0,win
10477,1.0,win
10478,1.0,win
10479,1.0,win
10480,1.0,win
10481,1.0,win
10482,1.0,win
10483,1.0,win
10484,-1.0,lose
10485,1.0,win
10486,1.0,win
10487,1.0,win
10488,-1.0,lose
10489,1.0,win
10490,1.0,win
10491,1.0,win
10492,1.0,win
10493,1.0,win
10494,1.0,win
10495,1.0,win
10496,1.0,win
10497,1.0,win
10498,1.0,win
10499,1.0,win
10500,1.0,win
10501,1.0,win
10502,1.0,win
10503,1.0,win
10504,1.0,win
10505,1.0,win
10506,1.0,win
10507,1.0,win
10508,1.0,win
10509,-1.0,lose
10510,1.0,win
10511,1.0,win
10512,-1.0,lose
10513,1.0,win
10514,1.0,win
10515,-1.0,lose
10516,-1.0,lose
10517,1.0,win
10518,1.0,win
10519,1.0,win
10520,1.0,win
10521,1.0,win
10522,-1.0,lose
10523,-1.0,lose
10524,1.0,win
10525,1.0,win
10526,-1.0,lose
10527,-1.0,lose
10528,1.0,win
10529,1.0,win
10530,1.0,win
10531,-1.0,lose
10532,1.0,win
10533,-1.0,lose
10534,1.0,win
10535,1.0,win
10536,0.5,tie
10537,1.0,win
10538,1.0,win
10539,1.0,win
10540,-1.0,lose
10541,1.0,win
10542,1.0,win
10543,1.0,win
10544,-1.0,lose
10545,1.0,win
10546,1.0,win
10547,1.0,win
10548,1.0,win
10549,1.0,win
10550,1.0,win
10551,1.0,win
10552,-1.0,lose
10553,1.0,win
10554,1.0,win
10555,0.5,tie
10556,1.0,win
10557,1.0,win
10558,1.0,win
10559,1.0,win
10560,-1.0,lose
10561,1.0,win
10562,1.0,win
10563,1.0,win
10564,1.0,win
10565,1.0,win
10566,1.0,win
10567,1.0,win
10568,1.0,win
10569,1.0,win
10570,1.0,win
10571,-1.0,lose
10572,1.0,win
10573,1.0,win
10574,1.0,win
10575,1.0,win
10576,1.0,win
10577,1.0,win
10578,1.0,win
10579,1.0,win
10580,1.0,win
10581,1.0,win
10582,1.0,win
10583,1.0,win
10584,1.0,win
10585,1.0,win
10586,-1.0,lose
10587,1.0,win
10588,1.0,win
10589,1.0,win
10590,1.0,win
10591,1.0,win
10592,1.0,win
10593,1.0,win
10594,1.0,win
10595,0.5,tie
10596,1.0,win
10597,1.0,win
10598,1.0,win
10599,1.0,win
10600,1.0,win
10601,-1.0,lose
10602,-1.0,lose
10603,-1.0,lose
10604,1.0,win
10605,1.0,win
10606,1.0,win
10607,-1.0,lose
10608,1.0,win
10609,1.0,win
10610,1.0,win
10611,1.0,win
10612,1.0,win
10613,1.0,win
10614,1.0,win
10615,-1.0,lose
10616,1.0,win
10617,1.0,win
10618,1.0,win
10619,-1.0,lose
10620,1.0,win
10621,1.0,win
10622,1.0,win
10623,-1.0,lose
10624,-1.0,lose
10625,1.0,win
10626,1.0,win
10627,0.5,tie
10628,1.0,win
10629,1.0,win
10630,-1.0,lose
10631,1.0,win
10632,1.0,win
10633,1.0,win
10634,-1.0,lose
10635,1.0,win
10636,1.0,win
10637,1.0,win
10638,1.0,win
10639,1.0,win
10640,1.0,win
10641,1.0,win
10642,1.0,win
10643,1.0,win
10644,1.0,win
10645,-1.0,lose
10646,1.0,win
10647,-1.0,lose
10648,1.0,win
10649,1.0,win
10650,1.0,win
10651,-1.0,lose
10652,1.0,win
10653,-1.0,lose
10654,1.0,win
10655,1.0,win
10656,1.0,win
10657,1.0,win
10658,1.0,win
10659,1.0,win
10660,1.0,win
10661,-1.0,lose
10662,1.0,win
10663,1.0,win
10664,1.0,win
10665,1.0,win
10666,1.0,win
10667,1.0,win
10668,1.0,win
10669,1.0,win
10670,1.0,win
10671,1.0,win
10672,1.0,win
10673,1.0,win
10674,1.0,win
10675,1.0,win
10676,-1.0,lose
10677,1.0,win
10678,1.0,win
10679,1.0,win
10680,1.0,win
10681,1.0,win
10682,1.0,win
10683,1.0,win
10684,1.0,win
10685,1.0,win
10686,1.0,win
10687,1.0,win
10688,1.0,win
10689,-1.0,lose
10690,1.0,win
10691,1.0,win
10692,1.0,win
10693,1.0,win
10694,1.0,win
10695,1.0,win
10696,-1.0,lose
10697,1.0,win
10698,1.0,win
10699,1.0,win
10700,1.0,win
10701,1.0,win
10702,-1.0,lose
10703,1.0,win
10704,1.0,win
10705,1.0,win
10706,1.0,win
10707,1.0,win
10708,-1.0,lose
10709,1.0,win
10710,1.0,win
10711,1.0,win
10712,0.5,tie
10713,1.0,win
10714,1.0,win
10715,0.5,tie
10716,1.0,win
10717,1.0,win
10718,1.0,win
10719,1.0,win
10720,1.0,win
10721,1.0,win
10722,1.0,win
10723,1.0,win
10724,1.0,win
10725,-1.0,lose
10726,1.0,win
10727,1.0,win
10728,1.0,win
10729,1.0,win
10730,1.0,win
10731,-1.0,lose
10732,-1.0,lose
10733,1.0,win
10734,1.0,win
10735,1.0,win
10736,1.0,win
10737,1.0,win
10738,1.0,win
10739,1.0,win
10740,1.0,win
10741,1.0,win
10742,-1.0,lose
10743,1.0,win
10744,1.0,win
10745,1.0,win
10746,1.0,win
10747,1.0,win
10748,1.0,win
10749,1.0,win
10750,1.0,win
10751,-1.0,lose
10752,1.0,win
10753,1.0,win
10754,1.0,win
10755,1.0,win
10756,1.0,win
10757,1.0,win
10758,1.0,win
10759,1.0,win
10760,1.0,win
10761,1.0,win
10762,-1.0,lose
10763,1.0,win
10764,1.0,win
10765,1.0,win
10766,-1.0,lose
10767,1.0,win
10768,-1.0,lose
10769,1.0,win
10770,-1.0,lose
10771,1.0,win
10772,1.0,win
10773,1.0,win
10774,-1.0,lose
10775,1.0,win
10776,1.0,win
10777,1.0,win
10778,1.0,win
10779,1.0,win
10780,0.5,tie
10781,1.0,win
10782,1.0,win
10783,1.0,win
10784,1.0,win
10785,1.0,win
10786,1.0,win
10787,1.0,win
10788,1.0,win
10789,1.0,win
10790,1.0,win
10791,1.0,win
10792,1.0,win
10793,1.0,win
10794,1.0,win
10795,-1.0,lose
10796,1.0,win
10797,1.0,win
10798,1.0,win
10799,1.0,win
10800,-1.0,lose
10801,1.0,win
10802,1.0,win
10803,-1.0,lose
10804,1.0,win
10805,1.0,win
10806,1.0,win
10807,1.0,win
10808,1.0,win
10809,1.0,win
10810,1.0,win
10811,1.0,win
10812,1.0,win
10813,1.0,win
10814,-1.0,lose
10815,1.0,win
10816,-1.0,lose
10817,1.0,win
10818,1.0,win
10819,1.0,win
10820,1.0,win
10821,0.5,tie
10822,1.0,win
10823,-1.0,lose
10824,1.0,win
10825,1.0,win
10826,1.0,win
10827,1.0,win
10828,-1.0,lose
10829,1.0,win
10830,1.0,win
10831,1.0,win
10832,1.0,win
10833,1.0,win
10834,1.0,win
10835,1.0,win
10836,1.0,win
10837,1.0,win
10838,-1.0,lose
10839,1.0,win
10840,1.0,win
10841,1.0,win
10842,-1.0,lose
10843,1.0,win
10844,1.0,win
10845,1.0,win
10846,1.0,win
10847,1.0,win
10848,1.0,win
10849,0.5,tie
10850,-1.0,lose
10851,-1.0,lose
10852,1.0,win
10853,1.0,win
10854,1.0,win
10855,1.0,win
10856,1.0,win
10857,1.0,win
10858,-1.0,lose
10859,1.0,win
10860,-1.0,lose
10861,1.0,win
10862,1.0,win
10863,1.0,win
10864,1.0,win
10865,1.0,win
10866,0.5,tie
10867,-1.0,lose
10868,1.0,win
10869,-1.0,lose
10870,1.0,win
10871,1.0,win
10872,1.0,win
10873,1.0,win
10874,1.0,win
10875,1.0,win
10876,1.0,win
10877,1.0,win
10878,1.0,win
10879,1.0,win
10880,1.0,win
10881,1.0,win
10882,1.0,win
10883,1.0,win
10884,1.0,win
10885,1.0,win
10886,1.0,win
10887,1.0,win
10888,1.0,win
10889,1.0,win
10890,1.0,win
10891,1.0,win
10892,1.0,win
10893,1.0,win
10894,1.0,win
10895,1.0,win
10896,1.0,win
10897,1.0,win
10898,1.0,win
10899,-1.0,lose
10900,1.0,win
10901,1.0,win
10902,1.0,win
10903,-1.0,lose
10904,1.0,win
10905,1.0,win
10906,1.0,win
10907,0.5,tie
10908,1.0,win
10909,0.5,tie
10910,1.0,win
10911,1.0,win
10912,1.0,win
10913,1.0,win
10914,1.0,win
10915,1.0,win
10916,1.0,win
10917,1.0,win
10918,1.0,win
10919,1.0,win
10920,1.0,win
10921,-1.0,lose
10922,1.0,win
10923,-1.0,lose
10924,0.5,tie
10925,1.0,win
10926,1.0,win
10927,1.0,win
10928,-1.0,lose
10929,1.0,win
10930,-1.0,lose
10931,1.0,win
10932,0.5,tie
10933,-1.0,lose
10934,1.0,win
10935,-1.0,lose
10936,1.0,win
10937,1.0,win
10938,1.0,win
10939,1.0,win
10940,1.0,win
10941,1.0,win
10942,1.0,win
10943,-1.0,lose
10944,-1.0,lose
10945,1.0,win
10946,-1.0,lose
10947,-1.0,lose
10948,1.0,win
10949,1.0,win
10950,1.0,win
10951,1.0,win
10952,-1.0,lose
10953,-1.0,lose
10954,-1.0,lose
10955,1.0,win
10956,1.0,win
10957,1.0,win
10958,1.0,win
10959,-1.0,lose
10960,1.0,win
10961,1.0,win
10962,0.5,tie
10963,1.0,win
10964,1.0,win
10965,1.0,win
10966,1.0,win
10967,1.0,win
10968,1.0,win
10969,1.0,win
10970,1.0,win
10971,1.0,win
10972,1.0,win
10973,-1.0,lose
10974,1.0,win
10975,1.0,win
10976,1.0,win
10977,1.0,win
10978,1.0,win
10979,1.0,win
10980,1.0,win
10981,1.0,win
10982,1.0,win
10983,1.0,win
10984,1.0,win
10985,1.0,win
10986,-1.0,lose
10987,1.0,win
10988,1.0,win
10989,1.0,win
10990,-1.0,lose
10991,1.0,win
10992,1.0,win
10993,1.0,win
10994,1.0,win
10995,-1.0,lose
10996,0.5,tie
10997,1.0,win
10998,-1.0,lose
10999,1.0,win
11000,1.0,win
11001,1.0,win
11002,1.0,win
11003,1.0,win
11004,-1.0,lose
11005,1.0,win
11006,-1.0,lose
11007,0.5,tie
11008,-1.0,lose
11009,1.0,win
11010,1.0,win
11011,1.0,win
11012,1.0,win
11013,0.5,tie
11014,1.0,win
11015,-1.0,lose
11016,1.0,win
11017,1.0,win
11018,-1.0,lose
11019,1.0,win
11020,1.0,win
11021,1.0,win
11022,0.5,tie
11023,1.0,win
11024,1.0,win
11025,1.0,win
11026,1.0,win
11027,1.0,win
11028,1.0,win
11029,1.0,win
11030,-1.0,lose
11031,1.0,win
11032,1.0,win
11033,1.0,win
11034,-1.0,lose
11035,1.0,win
11036,1.0,win
11037,1.0,win
11038,1.0,win
11039,-1.0,lose
11040,1.0,win
11041,1.0,win
11042,0.5,tie
11043,1.0,win
11044,1.0,win
11045,1.0,win
11046,1.0,win
11047,1.0,win
11048,1.0,win
11049,1.0,win
11050,1.0,win
11051,1.0,win
11052,1.0,win
11053,1.0,win
11054,1.0,win
11055,1.0,win
11056,1.0,win
11057,1.0,win
11058,1.0,win
11059,1.0,win
11060,1.0,win
11061,1.0,win
11062,1.0,win
11063,1.0,win
11064,1.0,win
11065,1.0,win
11066,1.0,win
11067,1.0,win
11068,1.0,win
11069,1.0,win
11070,1.0,win
11071,1.0,win
11072,1.0,win
11073,1.0,win
11074,1.0,win
11075,1.0,win
11076,-1.0,lose
11077,1.0,win
11078,1.0,win
11079,-1.0,lose
11080,-1.0,lose
11081,1.0,win
11082,1.0,win
11083,-1.0,lose
11084,1.0,win
11085,-1.0,lose
11086,1.0,win
11087,1.0,win
11088,1.0,win
11089,1.0,win
11090,1.0,win
11091,1.0,win
11092,-1.0,lose
11093,1.0,win
11094,1.0,win
11095,1.0,win
11096,1.0,win
11097,1.0,win
11098,1.0,win
11099,1.0,win
11100,1.0,win
11101,1.0,win
11102,1.0,win
11103,1.0,win
11104,1.0,win
11105,1.0,win
11106,1.0,win
11107,1.0,win
11108,1.0,win
11109,1.0,win
11110,1.0,win
11111,1.0,win
11112,1.0,win
11113,1.0,win
11114,1.0,win
11115,1.0,win
11116,1.0,win
11117,0.5,tie
11118,1.0,win
11119,1.0,win
11120,1.0,win
11121,1.0,win
11122,1.0,win
11123,1.0,win
11124,-1.0,lose
11125,1.0,win
11126,0.5,tie
11127,0.5,tie
11128,-1.0,lose
11129,1.0,win
11130,1.0,win
11131,1.0,win
11132,1.0,win
11133,1.0,win
11134,1.0,win
11135,-1.0,lose
11136,-1.0,lose
11137,1.0,win
11138,-1.0,lose
11139,1.0,win
11140,0.5,tie
11141,1.0,win
11142,0.5,tie
11143,1.0,win
11144,1.0,win
11145,1.0,win
11146,1.0,win
11147,-1.0,lose
11148,0.5,tie
11149,-1.0,lose
11150,1.0,win
11151,-1.0,lose
11152,1.0,win
11153,1.0,win
11154,1.0,win
11155,1.0,win
11156,1.0,win
11157,1.0,win
11158,1.0,win
11159,1.0,win
11160,1.0,win
11161,1.0,win
11162,1.0,win
11163,-1.0,lose
11164,0.5,tie
11165,1.0,win
11166,1.0,win
11167,-1.0,lose
11168,1.0,win
11169,-1.0,lose
11170,1.0,win
11171,1.0,win
11172,1.0,win
11173,-1.0,lose
11174,1.0,win
11175,1.0,win
11176,1.0,win
11177,1.0,win
11178,1.0,win
11179,-1.0,lose
11180,1.0,win
11181,1.0,win
11182,1.0,win
11183,1.0,win
11184,1.0,win
11185,1.0,win
11186,1.0,win
11187,1.0,win
11188,1.0,win
11189,1.0,win
11190,0.5,tie
11191,1.0,win
11192,1.0,win
11193,0.5,tie
11194,1.0,win
11195,1.0,win
11196,0.5,tie
11197,1.0,win
11198,1.0,win
11199,-1.0,lose
11200,1.0,win
11201,1.0,win
11202,1.0,win
11203,0.5,tie
11204,1.0,win
11205,-1.0,lose
11206,1.0,win
11207,1.0,win
11208,1.0,win
11209,1.0,win
11210,1.0,win
11211,1.0,win
11212,1.0,win
11213,1.0,win
11214,0.5,tie
11215,1.0,win
11216,1.0,win
11217,1.0,win
11218,1.0,win
11219,1.0,win
11220,1.0,win
11221,1.0,win
11222,-1.0,lose
11223,-1.0,lose
11224,1.0,win
11225,-1.0,lose
11226,1.0,win
11227,-1.0,lose
11228,1.0,win
11229,1.0,win
11230,-1.0,lose
11231,1.0,win
11232,1.0,win
11233,1.0,win
11234,1.0,win
11235,1.0,win
11236,-1.0,lose
11237,1.0,win
11238,1.0,win
11239,1.0,win
11240,1.0,win
11241,1.0,win
11242,0.5,tie
11243,1.0,win
11244,1.0,win
11245,1.0,win
11246,0.5,tie
11247,1.0,win
11248,0.5,tie
11249,1.0,win
11250,1.0,win
11251,1.0,win
11252,1.0,win
11253,1.0,win
11254,1.0,win
11255,1.0,win
11256,1.0,win
11257,1.0,win
11258,1.0,win
11259,1.0,win
11260,1.0,win
11261,1.0,win
11262,-1.0,lose
11263,1.0,win
11264,1.0,win
11265,1.0,win
11266,1.0,win
11267,-1.0,lose
11268,0.5,tie
11269,-1.0,lose
11270,1.0,win
11271,1.0,win
11272,1.0,win
11273,1.0,win
11274,1.0,win
11275,1.0,win
11276,1.0,win
11277,1.0,win
11278,1.0,win
11279,1.0,win
11280,1.0,win
11281,1.0,win
11282,1.0,win
11283,1.0,win
11284,1.0,win
11285,1.0,win
11286,1.0,win
11287,1.0,win
11288,1.0,win
11289,1.0,win
11290,1.0,win
11291,1.0,win
11292,1.0,win
11293,1.0,win
11294,1.0,win
11295,1.0,win
11296,-1.0,lose
11297,1.0,win
11298,1.0,win
11299,1.0,win
11300,-1.0,lose
11301,1.0,win
11302,1.0,win
11303,1.0,win
11304,1.0,win
11305,0.5,tie
11306,1.0,win
11307,1.0,win
11308,1.0,win
11309,-1.0,lose
11310,1.0,win
11311,1.0,win
11312,1.0,win
11313,1.0,win
11314,1.0,win
11315,1.0,win
11316,1.0,win
11317,1.0,win
11318,1.0,win
11319,1.0,win
11320,1.0,win
11321,1.0,win
11322,-1.0,lose
11323,1.0,win
11324,-1.0,lose
11325,1.0,win
11326,1.0,win
11327,1.0,win
11328,1.0,win
11329,1.0,win
11330,-1.0,lose
11331,-1.0,lose
11332,1.0,win
11333,1.0,win
11334,1.0,win
11335,1.0,win
11336,1.0,win
11337,1.0,win
11338,0.5,tie
11339,1.0,win
11340,1.0,win
11341,1.0,win
11342,1.0,win
11343,1.0,win
11344,1.0,win
11345,-1.0,lose
11346,1.0,win
11347,1.0,win
11348,1.0,win
11349,0.5,tie
11350,1.0,win
11351,1.0,win
11352,-1.0,lose
11353,1.0,win
11354,1.0,win
11355,1.0,win
11356,1.0,win
11357,1.0,win
11358,1.0,win
11359,0.5,tie
11360,-1.0,lose
11361,1.0,win
11362,1.0,win
11363,1.0,win
11364,1.0,win
11365,1.0,win
11366,1.0,win
11367,1.0,win
11368,1.0,win
11369,1.0,win
11370,1.0,win
11371,1.0,win
11372,1.0,win
11373,1.0,win
11374,-1.0,lose
11375,1.0,win
11376,0.5,tie
11377,1.0,win
11378,1.0,win
11379,-1.0,lose
11380,1.0,win
11381,1.0,win
11382,1.0,win
11383,1.0,win
11384,1.0,win
11385,1.0,win
11386,1.0,win
11387,1.0,win
11388,1.0,win
11389,-1.0,lose
11390,1.0,win
11391,1.0,win
11392,1.0,win
11393,1.0,win
11394,1.0,win
11395,1.0,win
11396,1.0,win
11397,1.0,win
11398,1.0,win
11399,1.0,win
11400,1.0,win
11401,1.0,win
11402,0.5,tie
11403,1.0,win
11404,1.0,win
11405,1.0,win
11406,1.0,win
11407,1.0,win
11408,1.0,win
11409,1.0,win
11410,1.0,win
11411,1.0,win
11412,1.0,win
11413,1.0,win
11414,1.0,win
11415,1.0,win
11416,1.0,win
11417,1.0,win
11418,1.0,win
11419,1.0,win
11420,1.0,win
11421,1.0,win
11422,1.0,win
11423,1.0,win
11424,1.0,win
11425,1.0,win
11426,1.0,win
11427,1.0,win
11428,1.0,win
11429,1.0,win
11430,1.0,win
11431,1.0,win
11432,1.0,win
11433,1.0,win
11434,0.5,tie
11435,1.0,win
11436,1.0,win
11437,1.0,win
11438,-1.0,lose
11439,1.0,win
11440,1.0,win
11441,1.0,win
11442,1.0,win
11443,1.0,win
11444,-1.0,lose
11445,1.0,win
11446,-1.0,lose
11447,1.0,win
11448,1.0,win
11449,1.0,win
11450,-1.0,lose
11451,-1.0,lose
11452,1.0,win
11453,1.0,win
11454,1.0,win
11455,1.0,win
11456,1.0,win
11457,1.0,win
11458,1.0,win
11459,-1.0,lose
11460,1.0,win
11461,-1.0,lose
11462,1.0,win
11463,1.0,win
11464,1.0,win
11465,1.0,win
11466,1.0,win
11467,1.0,win
11468,1.0,win
11469,1.0,win
11470,1.0,win
11471,-1.0,lose
11472,1.0,win
11473,1.0,win
11474,1.0,win
11475,1.0,win
11476,0.5,tie
11477,0.5,tie
11478,1.0,win
11479,1.0,win
11480,1.0,win
11481,1.0,win
11482,1.0,win
11483,1.0,win
11484,1.0,win
11485,-1.0,lose
11486,0.5,tie
11487,1.0,win
11488,1.0,win
11489,-1.0,lose
11490,-1.0,lose
11491,1.0,win
11492,-1.0,lose
11493,1.0,win
11494,1.0,win
11495,1.0,win
11496,1.0,win
11497,1.0,win
11498,1.0,win
11499,1.0,win
11500,1.0,win
11501,1.0,win
11502,-1.0,lose
11503,1.0,win
11504,1.0,win
11505,1.0,win
11506,1.0,win
11507,1.0,win
11508,1.0,win
11509,1.0,win
11510,1.0,win
11511,1.0,win
11512,1.0,win
11513,1.0,win
11514,1.0,win
11515,1.0,win
11516,1.0,win
11517,1.0,win
11518,-1.0,lose
11519,-1.0,lose
11520,1.0,win
11521,1.0,win
11522,1.0,win
11523,1.0,win
11524,1.0,win
11525,1.0,win
11526,0.5,tie
11527,1.0,win
11528,1.0,win
11529,1.0,win
11530,1.0,win
11531,1.0,win
11532,1.0,win
11533,1.0,win
11534,1.0,win
11535,1.0,win
11536,1.0,win
11537,1.0,win
11538,1.0,win
11539,1.0,win
11540,-1.0,lose
11541,1.0,win
11542,1.0,win
11543,1.0,win
11544,1.0,win
11545,1.0,win
11546,1.0,win
11547,1.0,win
11548,1.0,win
11549,1.0,win
11550,1.0,win
11551,1.0,win
11552,1.0,win
11553,1.0,win
11554,1.0,win
11555,1.0,win
11556,1.0,win
11557,1.0,win
11558,1.0,win
11559,1.0,win
11560,1.0,win
11561,1.0,win
11562,1.0,win
11563,1.0,win
11564,1.0,win
11565,1.0,win
11566,1.0,win
11567,1.0,win
11568,1.0,win
11569,0.5,tie
11570,1.0,win
11571,1.0,win
11572,0.5,tie
11573,1.0,win
11574,1.0,win
11575,1.0,win
11576,1.0,win
11577,1.0,win
11578,1.0,win
11579,1.0,win
11580,1.0,win
11581,-1.0,lose
11582,-1.0,lose
11583,-1.0,lose
11584,1.0,win
11585,1.0,win
11586,1.0,win
11587,1.0,win
11588,-1.0,lose
11589,-1.0,lose
11590,1.0,win
11591,1.0,win
11592,1.0,win
11593,-1.0,lose
11594,1.0,win
11595,1.0,win
11596,1.0,win
11597,1.0,win
11598,1.0,win
11599,1.0,win
11600,1.0,win
11601,1.0,win
11602,1.0,win
11603,-1.0,lose
11604,1.0,win
11605,-1.0,lose
11606,1.0,win
11607,1.0,win
11608,-1.0,lose
11609,1.0,win
11610,1.0,win
11611,1.0,win
11612,1.0,win
11613,-1.0,lose
11614,1.0,win
11615,1.0,win
11616,-1.0,lose
11617,1.0,win
11618,1.0,win
11619,0.5,tie
11620,1.0,win
11621,0.5,tie
11622,-1.0,lose
11623,-1.0,lose
11624,1.0,win
11625,1.0,win
11626,1.0,win
11627,1.0,win
11628,1.0,win
11629,1.0,win
11630,0.5,tie
11631,0.5,tie
11632,-1.0,lose
11633,1.0,win
11634,1.0,win
11635,1.0,win
11636,0.5,tie
11637,1.0,win
11638,-1.0,lose
11639,1.0,win
11640,1.0,win
11641,-1.0,lose
11642,1.0,win
11643,1.0,win
11644,0.5,tie
11645,1.0,win
11646,1.0,win
11647,1.0,win
11648,1.0,win
11649,1.0,win
11650,1.0,win
11651,1.0,win
11652,1.0,win
11653,-1.0,lose
11654,1.0,win
11655,1.0,win
11656,1.0,win
11657,1.0,win
11658,1.0,win
11659,1.0,win
11660,1.0,win
11661,1.0,win
11662,1.0,win
11663,1.0,win
11664,1.0,win
11665,1.0,win
11666,1.0,win
11667,1.0,win
11668,1.0,win
11669,1.0,win
11670,1.0,win
11671,1.0,win
11672,1.0,win
11673,1.0,win
11674,1.0,win
11675,1.0,win
11676,-1.0,lose
11677,1.0,win
11678,1.0,win
11679,-1.0,lose
11680,1.0,win
11681,1.0,win
11682,1.0,win
11683,1.0,win
11684,-1.0,lose
11685,-1.0,lose
11686,1.0,win
11687,-1.0,lose
11688,0.5,tie
11689,1.0,win
11690,1.0,win
11691,1.0,win
11692,1.0,win
11693,1.0,win
11694,1.0,win
11695,-1.0,lose
11696,1.0,win
11697,1.0,win
11698,1.0,win
11699,1.0,win
11700,1.0,win
11701,1.0,win
11702,1.0,win
11703,1.0,win
11704,1.0,win
11705,1.0,win
11706,0.5,tie
11707,1.0,win
11708,1.0,win
11709,-1.0,lose
11710,1.0,win
11711,1.0,win
11712,1.0,win
11713,1.0,win
11714,1.0,win
11715,1.0,win
11716,1.0,win
11717,1.0,win
11718,1.0,win
11719,1.0,win
11720,1.0,win
11721,-1.0,lose
11722,1.0,win
11723,1.0,win
11724,1.0,win
11725,1.0,win
11726,1.0,win
11727,1.0,win
11728,1.0,win
11729,1.0,win
11730,1.0,win
11731,1.0,win
11732,1.0,win
11733,0.5,tie
11734,1.0,win
11735,1.0,win
11736,-1.0,lose
11737,1.0,win
11738,1.0,win
11739,1.0,win
11740,1.0,win
11741,1.0,win
11742,1.0,win
11743,-1.0,lose
11744,1.0,win
11745,-1.0,lose
11746,1.0,win
11747,1.0,win
11748,1.0,win
11749,1.0,win
11750,1.0,win
11751,1.0,win
11752,1.0,win
11753,1.0,win
11754,1.0,win
11755,1.0,win
11756,-1.0,lose
11757,1.0,win
11758,1.0,win
11759,1.0,win
11760,1.0,win
11761,-1.0,lose
11762,1.0,win
11763,1.0,win
11764,-1.0,lose
11765,1.0,win
11766,1.0,win
11767,1.0,win
11768,1.0,win
11769,-1.0,lose
11770,-1.0,lose
11771,0.5,tie
11772,-1.0,lose
11773,1.0,win
11774,1.0,win
11775,-1.0,lose
11776,1.0,win
11777,1.0,win
11778,1.0,win
11779,0.5,tie
11780,1.0,win
11781,1.0,win
11782,1.0,win
11783,1.0,win
11784,1.0,win
11785,1.0,win
11786,1.0,win
11787,1.0,win
11788,-1.0,lose
11789,1.0,win
11790,-1.0,lose
11791,1.0,win
11792,1.0,win
11793,1.0,win
11794,1.0,win
11795,1.0,win
11796,1.0,win
11797,1.0,win
11798,-1.0,lose
11799,1.0,win
11800,1.0,win
11801,1.0,win
11802,1.0,win
11803,1.0,win
11804,0.5,tie
11805,1.0,win
11806,1.0,win
11807,1.0,win
11808,1.0,win
11809,1.0,win
11810,1.0,win
11811,1.0,win
11812,1.0,win
11813,1.0,win
11814,0.5,tie
11815,1.0,win
11816,1.0,win
11817,1.0,win
11818,1.0,win
11819,1.0,win
11820,1.0,win
11821,1.0,win
11822,1.0,win
11823,1.0,win
11824,1.0,win
11825,1.0,win
11826,1.0,win
11827,1.0,win
11828,1.0,win
11829,1.0,win
11830,-1.0,lose
11831,1.0,win
11832,1.0,win
11833,1.0,win
11834,1.0,win
11835,1.0,win
11836,-1.0,lose
11837,1.0,win
11838,1.0,win
11839,1.0,win
11840,1.0,win
11841,1.0,win
11842,-1.0,lose
11843,1.0,win
11844,1.0,win
11845,1.0,win
11846,-1.0,lose
11847,1.0,win
11848,1.0,win
11849,1.0,win
11850,-1.0,lose
11851,1.0,win
11852,1.0,win
11853,1.0,win
11854,-1.0,lose
11855,1.0,win
11856,-1.0,lose
11857,1.0,win
11858,1.0,win
11859,-1.0,lose
11860,1.0,win
11861,0.5,tie
11862,0.5,tie
11863,-1.0,lose
11864,1.0,win
11865,1.0,win
11866,1.0,win
11867,0.5,tie
11868,1.0,win
11869,1.0,win
11870,-1.0,lose
11871,1.0,win
11872,1.0,win
11873,-1.0,lose
11874,-1.0,lose
11875,1.0,win
11876,1.0,win
11877,0.5,tie
11878,1.0,win
11879,1.0,win
11880,1.0,win
11881,1.0,win
11882,1.0,win
11883,1.0,win
11884,1.0,win
11885,-1.0,lose
11886,1.0,win
11887,1.0,win
11888,0.5,tie
11889,1.0,win
11890,1.0,win
11891,1.0,win
11892,1.0,win
11893,1.0,win
11894,1.0,win
11895,1.0,win
11896,1.0,win
11897,1.0,win
11898,1.0,win
11899,1.0,win
11900,1.0,win
11901,1.0,win
11902,1.0,win
11903,-1.0,lose
11904,1.0,win
11905,1.0,win
11906,1.0,win
11907,1.0,win
11908,1.0,win
11909,1.0,win
11910,1.0,win
11911,1.0,win
11912,1.0,win
11913,1.0,win
11914,-1.0,lose
11915,-1.0,lose
11916,1.0,win
11917,1.0,win
